customer_id,payment_method,monthly_charges,total_charges,total_charges_missing_flag
3858-VOBET,Electronic check,74.95,1710.45,0
7020-OZKXZ,Credit card (automatic),75.5,637.4,0
3977-QCRSL,Mailed check,20.15,117.95,0
0017-DINOC,Credit card (automatic),45.2,2460.55,0
1447-PJGGA,Electronic check,95.25,5464.65,0
8565-CLBZW,Mailed check,89.85,2165.05,0
9139-WQQDY,Mailed check,100.45,4941.8,0
0224-HJAPT,Electronic check,47.15,223.15,0
8086-OVPWV,Electronic check,80.2,181.1,0
9430-FRQOC,Mailed check,87.1,341.45,0
7639-OPLNG,Bank transfer (automatic),79.25,5731.85,0
3074-GQWYX,Bank transfer (automatic),75.9,357.75,0
1492-QGCLU,Electronic check,85.7,4616.1,0
6845-RGTYS,Electronic check,98.75,4533.7,0
7328-OWMOM,Credit card (automatic),20.1,589.25,0
4418-LZMSV,Bank transfer (automatic),61.8,750.1,0
5155-AZQPB,Mailed check,49.9,1410.25,0
8861-HGGKB,Electronic check,86.45,830.85,0
1087-GRUYI,Bank transfer (automatic),20.4,743.5,0
7065-YUNRY,Mailed check,45.3,45.3,0
7694-VLBWQ,Electronic check,104.1,7040.85,0
2546-KZAAT,Mailed check,75.4,3865.45,0
0181-RITDD,Mailed check,108.15,6825.65,0
5989-PGKJB,Electronic check,86.25,1340.1,0
4795-KTRTH,Electronic check,81.0,371.65,0
8272-ONJLV,Electronic check,95.7,1184.0,0
1488-PBLJN,Bank transfer (automatic),116.85,8477.7,0
0308-GIQJT,Bank transfer (automatic),105.75,7382.85,0
3778-FOAQW,Mailed check,20.15,456.85,0
4452-ROHMO,Mailed check,19.6,331.6,0
6481-OGDOO,Credit card (automatic),90.6,6056.15,0
3090-LETTY,Bank transfer (automatic),60.95,134.6,0
5349-AZPEW,Mailed check,25.05,125.5,0
3753-TSEMP,Electronic check,88.15,1390.6,0
8305-VHZBZ,Mailed check,20.2,20.2,0
9720-JJJOR,Bank transfer (automatic),60.3,2511.3,0
8100-HZZLJ,Electronic check,63.95,2737.05,0
8775-ERLNB,Electronic check,74.3,74.3,0
8309-IEYJD,Mailed check,70.6,70.6,0
9172-JITSM,Electronic check,90.8,2361.8,0
6298-QDFNH,Electronic check,79.35,1730.35,0
7398-HPYZQ,Bank transfer (automatic),90.55,6404.0,0
3546-GHEAE,Mailed check,19.45,165.35,0
7361-YPXFS,Bank transfer (automatic),64.45,1867.6,0
6557-BZXLQ,Electronic check,69.65,1043.3,0
2550-QHZGP,Mailed check,19.5,128.6,0
7519-JTWQH,Bank transfer (automatic),110.5,7455.45,0
2538-OIMXF,Mailed check,24.7,24.7,0
8543-MSDMF,Electronic check,77.4,206.15,0
9961-JBNMK,Bank transfer (automatic),96.8,2030.3,0
1170-SASML,Bank transfer (automatic),85.4,5869.4,0
4872-JCVCA,Bank transfer (automatic),47.6,3377.8,0
5346-BZCHP,Mailed check,19.4,1346.2,0
2038-LLMLM,Electronic check,103.85,4946.05,0
6173-ITPWD,Bank transfer (automatic),83.35,4065.0,0
9734-UYXQI,Electronic check,49.4,106.55,0
1216-BGTSP,Credit card (automatic),108.45,4964.7,0
4138-NAXED,Bank transfer (automatic),81.0,4085.75,0
2189-UXTKY,Electronic check,79.2,1742.75,0
0744-BIKKF,Bank transfer (automatic),86.65,6224.8,0
7483-IQWIB,Electronic check,92.95,3415.25,0
5248-KWLAR,Electronic check,90.35,6325.25,0
4958-GZWIY,Electronic check,48.7,340.25,0
7996-MHXLW,Credit card (automatic),25.15,1683.6,0
7833-PKIHD,Bank transfer (automatic),76.4,3966.3,0
7061-OVMIM,Bank transfer (automatic),19.55,608.5,0
5153-RTHKF,Electronic check,85.35,2896.6,0
1852-QSWCD,Mailed check,24.8,1514.85,0
4832-VRBMR,Bank transfer (automatic),103.15,6792.45,0
9079-LWTFD,Mailed check,100.75,4669.2,0
6356-ELRKD,Electronic check,95.6,95.6,0
8624-GIOUT,Credit card (automatic),59.75,2934.3,0
3392-EHMNK,Credit card (automatic),94.1,6302.8,0
5986-WWXDV,Bank transfer (automatic),19.35,779.2,0
3061-BCKYI,Mailed check,19.9,283.75,0
6179-GJPSO,Credit card (automatic),108.15,4600.7,0
7901-TBKJX,Electronic check,101.05,5594.0,0
7228-PAQPD,Credit card (automatic),59.1,772.85,0
3177-LASXD,Electronic check,71.35,71.35,0
7746-QYVCO,Mailed check,55.85,857.8,0
5804-HYIEZ,Electronic check,106.05,7554.05,0
9919-FZDED,Credit card (automatic),84.1,5981.65,0
5934-TSSAU,Credit card (automatic),75.3,1702.9,0
3486-KHMLI,Mailed check,24.7,467.15,0
4897-QSUYC,Mailed check,20.15,20.15,0
1084-UQCHV,Bank transfer (automatic),69.75,69.75,0
8290-YWKHZ,Electronic check,93.2,2931.0,0
2955-BJZHG,Electronic check,80.85,1400.85,0
3806-DXQOM,Electronic check,33.65,137.85,0
6784-XYJAE,Electronic check,55.8,1941.5,0
3933-DQPWX,Credit card (automatic),39.7,1932.75,0
6661-EIPZC,Credit card (automatic),29.5,1423.05,0
8957-THMOA,Credit card (automatic),20.15,970.85,0
2251-PYLPB,Credit card (automatic),79.55,5810.9,0
5555-RNPGT,Credit card (automatic),24.8,223.9,0
1057-FOGLZ,Mailed check,19.65,391.7,0
9300-RENDD,Electronic check,79.95,79.95,0
0761-AETCS,Electronic check,19.3,19.3,0
8087-LGYHQ,Electronic check,94.05,811.65,0
4137-BTIKL,Mailed check,90.75,174.75,0
2190-BCXEC,Credit card (automatic),78.85,3126.85,0
6227-FBDXH,Bank transfer (automatic),99.5,6841.45,0
2153-MREFK,Electronic check,99.2,3754.6,0
2911-WDXMV,Credit card (automatic),80.55,1406.65,0
7206-PQBBZ,Electronic check,70.2,834.7,0
3106-ULWFW,Credit card (automatic),85.2,627.4,0
0925-VYDLG,Electronic check,75.25,242.0,0
4547-FZJWE,Credit card (automatic),59.45,3157.0,0
7422-WNBTY,Electronic check,93.35,3092.0,0
0842-IWYCP,Bank transfer (automatic),44.95,2168.9,0
3521-HTQTV,Bank transfer (automatic),26.1,980.35,0
3744-ZBHON,Electronic check,20.2,65.95,0
3373-DIUUN,Mailed check,21.25,711.9,0
8383-SGHJU,Electronic check,59.4,1952.8,0
7607-QKKTJ,Credit card (automatic),95.0,4368.85,0
7707-PYBBH,Mailed check,61.9,2647.1,0
8984-HPEMB,Electronic check,118.65,8477.6,0
4349-GFQHK,Electronic check,54.35,54.35,0
4139-DETXS,Bank transfer (automatic),64.45,4528.0,0
9779-DPNEJ,Electronic check,80.15,1790.65,0
9805-FILKB,Bank transfer (automatic),20.2,845.6,0
5793-YOLJN,Mailed check,21.0,1210.3,0
0673-IGUQO,Mailed check,20.45,20.45,0
4123-FCVCB,Mailed check,75.85,854.45,0
8819-IMISP,Electronic check,80.45,2429.1,0
7802-EFKNY,Electronic check,24.95,100.4,0
8311-UEUAB,Electronic check,75.5,5229.45,0
5858-EAFCZ,Mailed check,44.45,44.45,0
8035-BUYVG,Electronic check,42.35,1716.45,0
1163-ONYEY,Credit card (automatic),74.55,3023.55,0
9787-XVQIU,Electronic check,75.3,75.3,0
8945-MUQUF,Electronic check,94.8,4837.6,0
5656-MJEFC,Credit card (automatic),48.15,2032.3,0
6082-OQFBA,Mailed check,19.65,436.9,0
8051-HJRLT,Electronic check,70.55,70.55,0
8974-OVACP,Mailed check,20.15,20.15,0
4010-YLMVT,Credit card (automatic),106.6,5893.95,0
1379-FRVEB,Electronic check,91.0,1430.05,0
8612-GXIDD,Bank transfer (automatic),25.4,313.0,0
6288-CHQJB,Bank transfer (automatic),69.95,3871.85,0
8160-HOWOX,Electronic check,66.85,458.1,0
3023-GFLBR,Credit card (automatic),86.15,2745.7,0
6648-INWPS,Electronic check,20.15,341.35,0
4223-BKEOR,Mailed check,64.85,1336.8,0
4079-VTGLK,Electronic check,74.85,2181.75,0
1763-WQFUK,Mailed check,50.5,147.75,0
1391-UBDAR,Electronic check,72.9,818.45,0
8894-JVDCV,Credit card (automatic),115.05,7133.45,0
2023-VQFDL,Electronic check,19.0,348.8,0
1345-GKDZZ,Mailed check,19.55,128.6,0
2014-MKGMH,Electronic check,101.1,4674.4,0
5628-FCGYG,Electronic check,84.1,1737.45,0
2560-WBWXF,Bank transfer (automatic),24.15,1498.85,0
0248-IPDFW,Electronic check,50.1,50.1,0
7978-DKUQH,Electronic check,74.6,1797.75,0
4335-UPJSI,Mailed check,19.75,498.1,0
0524-IAVZO,Electronic check,85.0,2624.25,0
2737-YNGYW,Electronic check,80.55,184.1,0
1784-EZDKJ,Bank transfer (automatic),106.8,5498.8,0
9297-FVVDH,Electronic check,84.5,4845.4,0
8007-YYPWD,Bank transfer (automatic),25.05,369.1,0
7101-HRBLJ,Bank transfer (automatic),83.7,6096.9,0
5159-YFPKQ,Electronic check,75.8,160.75,0
6635-CPNUN,Credit card (automatic),96.6,2684.35,0
4021-RQSNY,Electronic check,98.5,3004.15,0
5453-YBTWV,Credit card (automatic),101.1,6994.8,0
5039-LZRQT,Mailed check,20.2,273.25,0
2931-VUVJN,Electronic check,94.05,5483.9,0
9061-TIHDA,Electronic check,95.25,1233.65,0
8699-ASUFO,Mailed check,74.4,527.9,0
6418-PIQSP,Mailed check,81.0,4985.9,0
8220-OCUFY,Electronic check,60.25,1258.35,0
3995-WFCSM,Electronic check,60.85,111.4,0
1895-QTKDO,Credit card (automatic),43.95,43.95,0
2038-OEQZH,Electronic check,86.05,308.1,0
1178-PZGAB,Credit card (automatic),20.25,383.65,0
7927-AUXBZ,Electronic check,85.15,2555.9,0
2626-VEEWG,Credit card (automatic),19.4,1284.2,0
2878-RMWXY,Credit card (automatic),102.65,7550.3,0
1657-DYMBM,Credit card (automatic),19.9,1110.05,0
7311-MQJCH,Electronic check,19.55,99.6,0
7375-WMVMT,Credit card (automatic),95.5,6707.15,0
1136-XGEQU,Credit card (automatic),84.15,4164.4,0
2530-FMFXO,Electronic check,103.2,5873.75,0
6844-DZKRF,Credit card (automatic),50.2,109.25,0
4695-WJZUE,Electronic check,88.55,179.25,0
7619-ODSGN,Electronic check,54.75,1338.15,0
5970-GHJAW,Credit card (automatic),19.95,862.4,0
8879-XUAHX,Electronic check,116.25,8564.75,0
3689-MOZGR,Electronic check,31.2,926.2,0
4195-PNGZS,Bank transfer (automatic),24.45,1718.2,0
5003-XZWWO,Credit card (automatic),84.2,5956.85,0
3988-RQIXO,Electronic check,91.3,91.3,0
7622-FWGEW,Bank transfer (automatic),85.65,4824.45,0
6922-NCEDI,Mailed check,21.2,1238.65,0
2514-GINMM,Electronic check,79.5,79.5,0
9891-NQDBD,Mailed check,25.55,672.2,0
6131-IUNXN,Mailed check,20.2,382.2,0
8548-AWOFC,Electronic check,63.85,4264.6,0
9798-DRYDS,Mailed check,61.95,1070.7,0
8532-UEFWH,Mailed check,25.75,1345.85,0
6296-DDOOR,Electronic check,58.2,1045.25,0
7951-VRDVK,Bank transfer (automatic),85.85,3003.55,0
5931-FLJJF,Mailed check,70.1,467.55,0
4815-YOSUK,Credit card (automatic),104.9,7537.5,0
2659-VXMWZ,Electronic check,111.3,7482.1,0
0380-NEAVX,Electronic check,99.85,3343.15,0
3207-OYBWH,Bank transfer (automatic),95.25,5427.05,0
4285-GYRQC,Electronic check,86.25,587.1,0
7216-EWTRS,Electronic check,100.8,100.8,0
4365-MSDYN,Bank transfer (automatic),19.55,161.15,0
7036-TYDEC,Electronic check,104.0,7028.5,0
5802-ADBRC,Mailed check,104.4,5232.9,0
8076-FEZKJ,Mailed check,19.5,225.85,0
5197-YPYBZ,Credit card (automatic),25.25,274.7,0
8337-MSSXB,Electronic check,86.3,1180.95,0
4312-GVYNH,Bank transfer (automatic),49.85,3370.2,0
8495-LJDFO,Bank transfer (automatic),108.95,7111.3,0
0839-JTCUD,Credit card (automatic),89.9,5958.85,0
5494-WOZRZ,Credit card (automatic),82.0,5999.85,0
1302-UHBDD,Electronic check,89.95,1648.45,0
2234-EOFPT,Bank transfer (automatic),79.35,5753.25,0
8619-IJNDK,Credit card (automatic),64.05,4492.9,0
8378-LKJAF,Credit card (automatic),101.15,3956.7,0
8182-BJDSI,Electronic check,89.95,2625.55,0
2528-HFYZX,Electronic check,76.45,1233.4,0
1153-GNOLC,Electronic check,39.1,1309.0,0
3298-QEICA,Mailed check,34.6,813.45,0
0788-DXBFY,Electronic check,19.55,1108.8,0
3597-YASZG,Bank transfer (automatic),104.45,7349.35,0
3496-LFSZU,Electronic check,70.5,294.2,0
5242-UOWHD,Mailed check,20.35,929.2,0
2482-CZGBB,Electronic check,70.0,740.0,0
6479-SZPLM,Credit card (automatic),19.45,754.5,0
8097-VBQTZ,Mailed check,69.9,3883.3,0
4500-HKANN,Mailed check,59.7,1414.2,0
9917-KWRBE,Credit card (automatic),78.35,3211.2,0
3420-ZDBMA,Mailed check,71.45,371.6,0
2212-LYASK,Credit card (automatic),45.85,1246.4,0
1393-IMKZG,Electronic check,95.85,95.85,0
8069-RHUXK,Credit card (automatic),35.7,2545.7,0
3398-GCPMU,Credit card (automatic),89.55,6448.85,0
2908-WGAXL,Credit card (automatic),24.95,1468.9,0
3378-AJRAO,Electronic check,24.85,1013.6,0
1013-QCWAM,Electronic check,100.8,6690.75,0
0866-QLSIR,Mailed check,64.4,2088.75,0
6050-FFXES,Bank transfer (automatic),105.35,7240.65,0
7181-BQYBV,Electronic check,102.45,102.45,0
0362-RAOQO,Credit card (automatic),19.65,830.25,0
9554-DFKIC,Bank transfer (automatic),54.45,1588.7,0
5527-ACHSO,Mailed check,70.5,829.3,0
0829-DDVLK,Credit card (automatic),20.1,302.45,0
1399-UBQIU,Electronic check,69.35,712.25,0
1813-JLKWR,Bank transfer (automatic),19.8,1336.65,0
0336-PIKEI,Bank transfer (automatic),74.4,5360.75,0
7322-OCWHC,Bank transfer (automatic),93.05,6735.05,0
9537-VHDTA,Mailed check,51.2,51.2,0
4957-TIALW,Credit card (automatic),65.6,1010.0,0
2054-PJOCK,Credit card (automatic),80.55,4847.05,0
9150-HEPMB,Mailed check,52.7,3019.7,0
9030-QGZNL,Mailed check,20.85,161.65,0
6204-IEUXJ,Credit card (automatic),80.1,217.55,0
3126-WQMGH,Credit card (automatic),52.15,2583.75,0
4529-CKBCL,Electronic check,80.2,146.05,0
2506-CLAKW,Bank transfer (automatic),98.15,567.45,0
7176-WRTNX,Bank transfer (automatic),114.95,7711.25,0
1583-IHQZE,Mailed check,112.95,1384.75,0
5732-IKGQH,Bank transfer (automatic),104.45,5481.25,0
9239-GZHZE,Credit card (automatic),113.65,8124.2,0
7205-BAIAD,Bank transfer (automatic),20.6,827.3,0
0151-ONTOV,Mailed check,70.9,70.9,0
4140-MUHUG,Electronic check,86.85,220.95,0
0093-EXYQL,Electronic check,91.55,3673.6,0
8064-RAVOH,Electronic check,49.85,49.85,0
0219-QAERP,Credit card (automatic),19.8,576.65,0
0320-JDNQG,Electronic check,99.85,2331.3,0
7180-PISOG,Electronic check,74.5,74.5,0
9168-INPSZ,Electronic check,104.15,4495.65,0
3571-RFHAR,Electronic check,109.15,6941.2,0
0015-UOCOJ,Electronic check,48.2,340.35,0
5334-AFQJB,Credit card (automatic),25.1,1789.9,0
2754-SDJRD,Credit card (automatic),100.15,908.55,0
9578-VRMNM,Credit card (automatic),65.2,1043.35,0
1587-FKLZB,Credit card (automatic),99.5,6822.15,0
6140-QNRQQ,Mailed check,71.55,71.55,0
8963-JLGJT,Mailed check,55.9,157.55,0
4307-KTUMW,Electronic check,93.9,5029.2,0
1465-LNTLJ,Credit card (automatic),64.4,581.7,0
5440-FLBQG,Bank transfer (automatic),108.4,7318.2,0
2135-DQWAQ,Mailed check,85.3,420.45,0
4056-QHXHZ,Mailed check,107.45,7576.7,0
7470-MCQTK,Bank transfer (automatic),48.75,633.4,0
7488-MXJIV,Electronic check,85.65,321.65,0
7401-JIXNM,Credit card (automatic),91.3,4965.0,0
9339-FIIJL,Bank transfer (automatic),85.95,6151.9,0
2027-FECZV,Electronic check,106.7,1253.9,0
2672-DZUOY,Electronic check,25.15,25.15,0
4706-DGAHW,Electronic check,45.2,45.2,0
3870-MQAMG,Electronic check,110.35,5893.15,0
6670-MFRPK,Credit card (automatic),79.2,5420.65,0
6177-PEVRA,Credit card (automatic),55.5,2627.35,0
4800-CZMPC,Credit card (automatic),103.25,5037.55,0
4813-HQMGZ,Electronic check,90.25,743.75,0
7579-KKLOE,Mailed check,91.25,6589.6,0
7377-DMMRI,Electronic check,47.8,92.45,0
8402-EIVQS,Credit card (automatic),100.9,6733.15,0
4947-DSMXK,Bank transfer (automatic),97.7,3410.0,0
7245-NIIWQ,Electronic check,69.85,199.85,0
0002-ORFBO,Mailed check,65.6,593.3,0
3324-OIRTO,Bank transfer (automatic),104.65,7288.4,0
5414-OFQCB,Credit card (automatic),90.45,5229.8,0
4967-WPNCF,Bank transfer (automatic),63.7,4464.8,0
8552-OBVRU,Electronic check,104.5,5068.05,0
8499-BRXTD,Mailed check,20.1,401.85,0
9154-QDGTH,Credit card (automatic),104.3,4451.85,0
8197-BFWVU,Bank transfer (automatic),93.25,6688.95,0
2577-GVSIL,Bank transfer (automatic),73.45,2661.1,0
9367-OIUXP,Mailed check,20.7,73.05,0
6770-UAYGJ,Mailed check,25.25,1211.65,0
6463-HHXJR,Bank transfer (automatic),100.5,7030.65,0
7928-VJYAB,Electronic check,90.6,1020.2,0
1187-WILMM,Credit card (automatic),89.4,5597.65,0
9776-OJUZI,Bank transfer (automatic),95.45,6223.3,0
1306-RPWXZ,Credit card (automatic),20.45,1024.65,0
8949-JTMAY,Credit card (automatic),98.6,2933.2,0
2774-LVQUS,Electronic check,83.05,1258.3,0
3097-PYWXL,Electronic check,19.95,82.9,0
2266-SJNAT,Credit card (automatic),109.15,7789.6,0
0869-PAPRP,Credit card (automatic),85.7,2067.0,0
4238-JSSWH,Bank transfer (automatic),102.05,3452.55,0
2972-YDYUW,Electronic check,94.7,5468.95,0
1104-FEJAM,Electronic check,64.4,1802.15,0
2809-ILCYT,Mailed check,26.8,733.55,0
5499-ECUTN,Credit card (automatic),66.05,3021.45,0
4981-FLTMF,Bank transfer (automatic),65.2,3687.85,0
9121-PHQSR,Credit card (automatic),85.05,1391.15,0
3113-IWHLC,Mailed check,55.8,274.35,0
3211-ILJTT,Bank transfer (automatic),70.4,1214.05,0
4612-THJBS,Bank transfer (automatic),104.75,5510.65,0
4277-BWBML,Bank transfer (automatic),19.95,1322.85,0
4094-NSEDU,Electronic check,94.25,1973.75,0
0234-TEVTT,Credit card (automatic),45.0,2196.3,0
4304-TSPVK,Bank transfer (automatic),114.9,7843.55,0
1552-AAGRX,Bank transfer (automatic),106.4,3211.9,0
2637-FKFSY,Mailed check,46.1,130.15,0
9796-MVYXX,Mailed check,39.7,692.35,0
7874-ECPQJ,Bank transfer (automatic),20.05,85.5,0
0020-INWCK,Credit card (automatic),95.75,6849.4,0
7089-RKVSZ,Mailed check,24.4,203.95,0
2683-JXWQQ,Bank transfer (automatic),33.6,2117.2,0
9548-ZMVTX,Bank transfer (automatic),90.45,6565.85,0
8739-XNIKG,Electronic check,84.0,424.75,0
9755-JHNMN,Bank transfer (automatic),67.4,3306.85,0
3981-QSVQI,Bank transfer (automatic),19.7,168.9,0
2789-HQBOU,Electronic check,80.35,253.8,0
9424-CMPOG,Mailed check,19.6,197.4,0
5067-WJEUN,Bank transfer (automatic),54.2,3838.2,0
3450-WXOAT,Credit card (automatic),45.2,2065.15,0
9251-WNSOD,Mailed check,75.1,5064.45,0
6974-DAFLI,Electronic check,19.7,1140.05,0
2616-UUTFK,Bank transfer (automatic),72.75,2447.45,0
7064-JHXCE,Credit card (automatic),20.05,1263.9,0
5103-MHMHY,Mailed check,45.95,45.95,0
7989-AWGEH,Electronic check,39.2,1838.15,0
4373-VVHQL,Electronic check,44.75,44.75,0
4559-UWIHT,Electronic check,82.65,1185.0,0
7268-IGMFD,Bank transfer (automatic),93.9,1743.9,0
1846-XWOQN,Electronic check,70.15,70.15,0
0235-KGSLC,Credit card (automatic),85.55,85.55,0
6650-BWFRT,Credit card (automatic),117.15,8529.5,0
9570-KYEUA,Credit card (automatic),99.25,6549.45,0
6993-YGFJV,Bank transfer (automatic),112.55,7806.5,0
2712-SYWAY,Electronic check,25.7,25.7,0
0730-BGQGF,Credit card (automatic),90.3,6287.3,0
5498-IBWPI,Credit card (automatic),49.4,3251.85,0
9101-NTIXF,Mailed check,19.4,50.6,0
0013-SMEOE,Bank transfer (automatic),109.7,7904.25,0
9314-QDMDW,Electronic check,61.25,729.95,0
9308-ANMVE,Electronic check,55.3,2654.05,0
2884-GBPFB,Electronic check,70.3,2416.55,0
3757-NJYBX,Bank transfer (automatic),106.35,3520.75,0
3413-DHLPB,Bank transfer (automatic),103.75,5969.95,0
7649-PHJVR,Mailed check,19.5,226.8,0
6114-TCFID,Credit card (automatic),39.5,1082.75,0
3787-TRIAL,Electronic check,26.05,565.75,0
2573-GYRUU,Credit card (automatic),91.05,4370.75,0
5156-UMKOW,Mailed check,29.65,90.05,0
1247-QBVSH,Mailed check,50.2,2169.4,0
6734-GMPVK,Electronic check,105.3,550.6,0
9822-OAOVB,Electronic check,55.45,55.45,0
6161-ERDGD,Electronic check,85.45,6300.85,0
1226-JZNKR,Electronic check,19.8,160.05,0
7318-EIVKO,Electronic check,59.25,436.6,0
3771-PZOBW,Credit card (automatic),90.7,1781.35,0
5136-KCKGI,Mailed check,103.7,3467.0,0
8231-BSWXX,Credit card (automatic),79.05,5552.5,0
6486-LHTMA,Electronic check,90.7,2835.5,0
4083-BFNYK,Credit card (automatic),95.0,3591.25,0
3722-WPXTK,Electronic check,88.35,88.35,0
7389-KBFIT,Mailed check,30.25,63.75,0
7176-WIONM,Bank transfer (automatic),49.85,617.15,0
5141-ZUVBH,Bank transfer (automatic),93.0,870.25,0
1089-HDMKP,Electronic check,54.55,601.25,0
7623-HKYRK,Mailed check,19.7,111.65,0
0310-SUCIN,Bank transfer (automatic),84.8,6046.1,0
5197-PYEPU,Credit card (automatic),94.45,3923.8,0
2929-ERCFZ,Electronic check,94.2,777.3,0
7548-SEPYI,Electronic check,96.25,512.45,0
8835-VSDSE,Electronic check,70.7,141.45,0
6619-RPLQZ,Mailed check,20.85,892.15,0
3275-RHRNE,Credit card (automatic),60.0,1682.05,0
3503-TYDAY,Electronic check,80.45,3398.9,0
6901-GOGZG,Electronic check,84.95,4984.85,0
1623-NLDOT,Mailed check,33.55,1445.3,0
7021-XSNYE,Credit card (automatic),49.65,305.55,0
9621-OUPYD,Bank transfer (automatic),20.2,507.9,0
9898-KZQDZ,Credit card (automatic),94.55,3640.45,0
8982-NHAVY,Bank transfer (automatic),100.5,2673.45,0
4307-KWMXE,Electronic check,35.75,389.8,0
0141-YEAYS,Bank transfer (automatic),86.45,2401.05,0
2450-ZKEED,Bank transfer (automatic),53.8,651.55,0
3694-DELSO,Credit card (automatic),38.55,156.1,0
3893-JRNFS,Bank transfer (automatic),39.9,2796.35,0
9603-OAIHC,Electronic check,70.05,70.05,0
1133-KXCGE,Mailed check,20.1,407.05,0
5236-PERKL,Bank transfer (automatic),112.95,6465.0,0
0142-GVYSN,Electronic check,20.3,511.25,0
1049-FYSYG,Credit card (automatic),35.65,646.05,0
7854-FOKSF,Electronic check,35.9,35.9,0
2519-FAKOD,Bank transfer (automatic),99.25,3777.15,0
8406-LNMHF,Credit card (automatic),82.95,4903.15,0
1821-BUCWY,Mailed check,55.65,1653.85,0
8263-JQAIK,Mailed check,24.45,47.5,0
0023-UYUPN,Electronic check,25.2,1306.3,0
8314-DPQHL,Mailed check,50.8,463.6,0
1465-WCZVT,Mailed check,19.65,60.65,0
9481-SFCQY,Credit card (automatic),59.8,824.85,0
6360-SVNWV,Credit card (automatic),73.55,2094.65,0
0567-GGCAC,Electronic check,61.4,438.9,0
7089-IVVAZ,Bank transfer (automatic),103.35,847.3,0
8884-MRNSU,Bank transfer (automatic),19.9,329.75,0
2171-UDMFD,Credit card (automatic),19.45,674.55,0
9050-IKDZA,Mailed check,81.5,162.55,0
2205-YMZZJ,Electronic check,84.8,546.95,0
9802-CAQUT,Credit card (automatic),109.55,7887.25,0
1254-IZEYF,Electronic check,99.95,3186.65,0
0187-WZNAB,Mailed check,74.4,1972.35,0
9492-TOKRI,Credit card (automatic),90.0,1527.35,0
1475-VWVDO,Electronic check,74.9,490.55,0
9221-OTIVJ,Electronic check,104.85,1531.4,0
1357-MVDOZ,Bank transfer (automatic),59.65,683.25,0
7602-MVRMB,Bank transfer (automatic),110.45,8058.85,0
3325-FUYCG,Electronic check,106.1,2847.4,0
5908-QMGOE,Credit card (automatic),74.2,1133.9,0
1197-BVMVG,Electronic check,74.45,294.45,0
5406-KGRMX,Electronic check,24.55,1719.15,0
8481-YYXWG,Electronic check,89.35,461.7,0
5968-HYJRZ,Mailed check,24.55,1160.45,0
5198-EFNBM,Electronic check,90.65,5199.8,0
7516-GMHUV,Credit card (automatic),105.05,5163.3,0
7140-ADSMJ,Credit card (automatic),20.45,162.3,0
2230-XTUWL,Mailed check,19.55,883.35,0
7706-YLMQA,Bank transfer (automatic),19.7,1341.5,0
2585-KTFRE,Bank transfer (automatic),70.45,70.45,0
7994-UYIVZ,Bank transfer (automatic),85.65,659.45,0
2609-IAICY,Electronic check,77.15,77.15,0
1740-CSDJP,Bank transfer (automatic),35.25,35.25,0
7717-BICXI,Mailed check,20.55,1205.05,0
6559-RAKOZ,Electronic check,97.95,4917.9,0
2636-OHFMN,Electronic check,48.55,201.0,0
4716-MRVEN,Mailed check,20.0,599.3,0
2143-LJULT,Credit card (automatic),25.25,1733.15,0
1323-OOEPC,Credit card (automatic),98.4,5149.5,0
3200-MNQTF,Credit card (automatic),70.9,4677.1,0
6164-HXUGH,Mailed check,19.85,119.3,0
5630-IXDXV,Electronic check,106.35,4849.1,0
0320-DWVTU,Mailed check,99.5,5424.25,0
9135-MGVPY,Mailed check,84.7,5878.9,0
1212-GLHMD,Mailed check,86.05,244.85,0
7878-JGDKK,Mailed check,44.55,220.75,0
1088-AUUZZ,Credit card (automatic),75.85,4261.2,0
0397-GZBBC,Bank transfer (automatic),93.85,5574.75,0
6614-YWYSC,Bank transfer (automatic),25.0,1501.75,0
9588-OZDMQ,Electronic check,45.0,89.75,0
7641-EUYET,Electronic check,100.7,4541.2,0
